coin,date,target,price_change_percent,price_trend_7d,volatility_7d,avg_volume_7d,avg_price_7d,news_volume_change,sentiment_change,positive_change,negative_change,negative_spike,positive_spike,price_sentiment_alignment,divergence
eth,2025-10-01,1,4.819266733212092,-0.10669391161253249,109.39374498204802,34882810078.85714,4081.2383437543217,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
eth,2025-10-02,1,3.224120869726171,12.448377364008456,142.82534033898338,36704541752.28571,4109.137651728627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eth,2025-10-03,1,0.7081351030501248,11.070039261514806,154.77447373909723,33510692553.142857,4197.843788631306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eth,2025-10-04,0,-0.6212115408068094,12.383546003524351,173.28173894878182,33871717289.142857,4266.223952507539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eth,2025-10-05,1,0.6153419203929944,8.350564378089365,154.09328916713534,34384045779.71429,4333.300980874333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eth,2025-10-06,1,3.8493459865466906,7.109490777568467,142.80868500176925,37055326344.42857,4386.655513428445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eth,2025-10-07,0,-5.007393376049497,13.148430720517998,157.1918930561597,37992510139.85714,4454.301077038064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eth,2025-10-08,1,1.6444575718186785,2.540923100599063,94.93155521795151,40248443923.85714,4498.600791251646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eth,2025-10-09,0,-3.5102336172447797,0.971714940812479,70.90284656962915,39374502001.57143,4524.833079981283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eth,2025-10-10,0,-12.200946876849523,-3.257694366638363,89.45546954987714,39606984002.28571,4508.353536192118,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
eth,2025-10-11,0,-2.252943898796044,-14.530223569315027,251.40536094599958,46008912579.57143,4411.192646747891,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
eth,2025-10-12,1,10.94924598879839,-16.966748089595,337.40163986677595,50800638930.57143,4305.694294502414,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
eth,2025-10-13,1,2.0791774503413905,-11.28998835822393,328.6721439992059,53270256021.57143,4254.895425334789,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
eth,2025-10-14,0,-2.7631419159080473,-4.6721072109252,277.6603939082937,54021985596.28571,4191.621957735958,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
eth,2025-10-15,0,-3.529618521159451,-8.805802067098917,256.1968199751671,55889333175.57143,4145.130526902713,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
eth,2025-10-16,0,-2.3337065118176494,-8.824123085283293,206.0115888432415,57058350118.85714,4067.355731351496,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
eth,2025-10-17,0,-1.5154782787966103,1.4226194592881072,171.12645658647028,57335712296.0,3999.005711617591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eth,2025-10-18,1,1.5205205331485856,2.1878158541960997,171.7308258790237,51869344215.71429,3998.3787593012394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eth,2025-10-19,1,2.457322484416284,-6.496342852921118,148.03614180327338,46970134250.14286,4018.4188799082917,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
eth,2025-10-21,0,-2.5460743901936507,-3.635319622338938,89.6859258283653,41388876296.14286,3955.2645870786373,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
eth,2025-10-22,0,-1.9522025180803273,-2.6528531454272435,57.54512937884326,38987907702.0,3919.350122924504,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
eth,2025-10-23,1,1.4217331755741978,-2.272595802002545,63.50515327938791,38545877394.57143,3893.441031431485,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
eth,2025-10-24,1,2.007088239815138,0.64203530956312,64.87886534591861,36752095265.14286,3888.532862144647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eth,2025-10-26,1,5.29772329466509,-0.8246518213133729,63.65075703842493,32473559957.57143,3912.0618081155912,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
eth,2025-10-27,0,-0.9223558137866356,4.59438004989829,107.4659408486841,31984929992.42857,3937.2781412362447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eth,2025-10-28,0,-3.4170842740721095,6.337068574881687,125.76001746682529,32153772320.0,3957.909007741565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eth,2025-10-29,0,-2.1332709456793286,4.748341079297545,121.45968110111933,30666681398.714287,3972.8840922219265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eth,2025-10-30,0,-2.4391875769232687,1.076733697211762,105.8256652279015,29496684495.57143,3986.5367311331647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eth,2025-10-31,1,1.1835696209134614,-3.3289899091347053,116.40305037023012,30149299164.714287,3978.8871951750302,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
eth,2025-11-01,1,0.6475640223868893,-2.654597962190841,124.79928785641388,30547648523.0,3966.610896241342,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
eth,2025-11-02,1,0.9783264444847888,-6.953566731278199,129.18071500713756,30566134151.857143,3955.182087421367,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
eth,2025-11-03,0,-7.91232143821378,-5.168585806853832,97.98404563598693,29094434032.285713,3919.25406926615,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
eth,2025-11-04,0,-8.441981651881717,-9.582303224733609,112.17138903719189,30660876557.714287,3844.612538097023,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
eth,2025-11-05,1,3.9720051194466914,-15.410832462281485,207.75405300809345,35392934767.0,3746.6741053989895,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
eth,2025-11-06,0,-3.465085989608977,-9.852069269965574,223.49944819548384,36943241417.14286,3679.5785802209493,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
eth,2025-11-07,1,3.790757503093679,-13.993716827323013,249.91979296910208,36542658064.14286,3609.0961231336305,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
eth,2025-11-08,0,-0.9577304708094786,-11.307766191617114,235.02405336151207,37422372955.0,3550.1037018714546,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
eth,2025-11-09,1,5.138832593607941,-13.008261918212652,197.60613999381684,38616434060.57143,3482.8533453205896,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
eth,2025-11-11,0,-4.147136512324626,8.125194277567335,101.95749785274933,37821447346.14286,3430.004063722321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eth,2025-11-13,0,-5.099896821522278,3.0431786342345752,87.91966617405357,31402173260.0,3444.5699825792494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eth,2025-11-14,0,-3.9906433095086373,-5.783438530779616,105.93631448401203,33413053316.57143,3434.114192775664,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
eth,2025-11-15,1,2.0444108203876157,-8.668576565847243,156.05697133888015,34279118419.0,3387.292772680677,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
eth,2025-11-16,0,-2.158477684838962,-11.356621870156903,173.12131831046392,34033699557.857143,3354.243284166499,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
eth,2025-11-17,0,-2.5916427748501265,-12.986658258783768,165.66709950819367,34653492831.14286,3286.447869138541,1.0,-0.4529994912445545,0.0,1.0,0.0,0.0,5.882949584195939,0.0
eth,2025-11-18,1,3.1748042573610262,-11.574611677905217,142.86742583849104,35775867504.0,3208.8323779714274,3.0,-0.28038605364660424,1.0,2.0,0.0,0.0,3.245359690859744,0.0
eth,2025-11-19,0,-3.1911171874062885,-8.575511166890553,116.62390647202572,36351563239.14286,3166.0382720998546,3.0,-0.28038605364660424,1.0,2.0,0.0,0.0,2.4044537340868284,0.0
eth,2025-11-20,0,-6.152931949195353,-6.736638536626853,71.64544078202007,37415928140.71429,3110.0574015096595,3.0,-0.28038605364660424,1.0,2.0,0.0,0.0,1.8888594941284385,0.0
eth,2025-11-21,0,-2.3775252267825357,-8.837082846876251,102.91405953721093,36511383769.71429,3052.3917903721513,2.0,0.13917020273705322,1.0,1.0,0.0,0.0,2.773335422317018,0.0
eth,2025-11-23,1,1.1268115180225586,-10.73831729317738,142.26499315826626,36654712204.85714,2946.19733031062,-2.0,-0.2729431421806415,-1.0,-1.0,0.0,0.0,5.941824472371645,0.0
eth,2025-11-24,1,5.4829592410015,-7.330853121668625,134.11511038620625,35202982793.14286,2903.072778114258,0.0,0.15533066261559725,0.0,0.0,0.0,0.0,0.28406082479270484,0.0
eth,2025-11-26,1,2.4510876753797364,-2.077770727683604,95.41599493002659,31746390739.714287,2870.1941167264076,0.0,1.0291610471904278,1.0,-1.0,0.0,0.0,-0.9886694920619153,1.0
eth,2025-11-28,1,0.5811034963991774,9.074163750738547,107.60485497586374,25583690712.714287,2897.804452309344,-1.0,-0.47583185136318207,-1.0,0.0,0.0,0.0,0.0,0.0
eth,2025-11-29,0,-1.381495541560925,9.55414695000795,100.97205342205774,21335749354.714287,2936.1473704149125,-1.0,-0.47583185136318207,-1.0,0.0,0.0,0.0,0.0,0.0
eth,2025-12-01,0,-6.475380255586967,1.3376958108320245,29.961348868529313,19786710781.714287,2995.5237181378784,4.0,-0.29369379486888647,1.0,3.0,0.0,0.0,-0.39287295906346936,0.0
eth,2025-12-02,1,7.027930390037625,-5.279432284763484,75.31796499194458,20471293437.285713,2973.482167600441,4.0,-0.29369379486888647,1.0,3.0,0.0,0.0,1.5505365024655033,0.0
eth,2025-12-03,1,6.6647005253063,-1.0479385045376652,75.24142825044818,21065503728.57143,2979.297121886369,5.0,-0.29020260870456693,1.0,4.0,0.0,0.0,0.30411448777879313,0.0
eth,2025-12-04,0,-1.9312318531431856,5.962212080559497,106.89327057555593,22427607293.142857,3003.28737085437,5.0,-0.29020260870456693,1.0,4.0,0.0,0.0,-1.7302494994282496,0.0
eth,2025-12-05,0,-3.543475049169561,3.3154663015650865,116.40216204090636,24049191727.0,3020.1568588438727,-1.0,0.0337001783773303,0.0,-1.0,0.0,0.0,-0.8620000740997912,0.0
eth,2025-12-06,1,0.5525653692108139,1.0505169171709268,116.29295179846649,25109542442.857143,3018.6598267165946,-1.0,0.0337001783773303,0.0,-1.0,0.0,0.0,-0.2731276924808298,0.0
eth,2025-12-08,1,2.3696591102328712,9.072390158395507,115.37557583939873,25981528815.42857,3034.126641847585,1.0,0.02436637133359909,1.0,0.0,0.0,0.0,-2.285076451676065,0.0
eth,2025-12-09,1,6.308079282022727,4.325136047782467,66.57016702687147,24310704338.857143,3080.73873758956,-3.0,0.25999361649155617,-1.0,-2.0,0.0,0.0,0.0,0.0
eth,2025-12-11,0,-2.7105994433091527,6.144879357883953,119.19577016339929,25403132325.857143,3146.105778767105,0.0,-0.3273422531783581,-1.0,1.0,0.0,0.0,-3.5591985909346864,0.0
eth,2025-12-12,0,-4.659373652209207,7.061411243614265,122.9983791351997,25673248111.857143,3160.734405229854,49.0,0.04490617858436035,28.0,15.0,1.0,1.0,0.3171009943633523,0.0
eth,2025-12-13,1,0.9693894481521229,1.5120993498796462,114.61837843467845,25312741071.285713,3169.6858729205537,80.0,0.0865666949248407,46.0,23.0,1.0,1.0,0.1308974431170813,0.0
eth,2025-12-14,0,-1.5964877796183923,2.0389643305828735,104.9626391822871,25132952240.0,3180.5239951637027,103.0,0.10744849403922274,61.0,29.0,1.0,1.0,0.21908364672082167,0.0
eth,2025-12-15,0,-3.294828466404954,-1.9143703248309718,102.86040726664848,24843263177.142857,3182.3118387522486,178.0,0.6474322309381225,102.0,53.0,1.0,1.0,-0.13059544337713067,0.0
eth,2025-12-16,1,0.9017817274835219,-10.774536547177258,127.93168089509564,25529109008.0,3159.3357095391225,110.0,-0.02882972133986986,55.0,41.0,1.0,1.0,-0.17321637612989538,0.0
bnb,2025-09-26,1,1.7238675450829257,-3.896211106092557,33.66903982920194,2909506475.714286,1006.5685567113098,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
bnb,2025-09-27,1,0.8327517256795665,-7.840081937972965,36.6478685676205,2948091271.428571,1003.424644368547,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
bnb,2025-09-28,1,2.5320246365982424,-7.618441837179153,34.46025572174841,2800071754.571429,992.8924434432881,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
bnb,2025-09-29,1,3.707487434167637,0.08260017112289335,26.11912232753763,2515665068.428571,984.9842891203414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bnb,2025-09-30,0,-2.049300719690294,1.2350762281364658,30.58342096265108,2295548632.714286,990.3618280647439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bnb,2025-10-01,1,1.6746829730620603,-0.8982959294832713,29.6333322966248,2142099736.5714285,989.1415466705504,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
bnb,2025-10-02,1,6.286956331499488,8.62117500691551,30.81476971653976,2063998382.2857144,990.2488312847784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bnb,2025-10-03,1,9.14807593097994,13.493660467830388,40.560150377003694,1957753513.5714285,1011.0932867450056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bnb,2025-10-04,0,-3.4046954628325707,22.853085514602625,69.16376163124895,2305611368.142857,1043.8609305181208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bnb,2025-10-05,1,1.3867700539323649,15.73975302520108,70.02849035805667,2327011493.142857,1069.6974597329593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bnb,2025-10-06,1,5.070573441106484,13.149783264336651,69.08751034274746,2523184641.0,1094.3074450860993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bnb,2025-10-07,1,7.115836977607766,21.374453675908207,76.38514025466434,2830072070.571429,1122.0993375305218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bnb,2025-10-09,0,-3.873195127906637,19.826412477775627,75.67114527132892,4484622371.428572,1205.449741896096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bnb,2025-10-10,0,-11.550836327821022,5.531225104305848,60.30051580225974,5062982460.142858,1229.1021848329344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bnb,2025-10-11,1,2.4586026490028803,-3.3685058864867834,72.72587495062683,5603839852.714286,1217.782196513799,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
bnb,2025-10-12,1,14.116741403268374,-2.346944739542928,74.34724891455912,6349244312.0,1216.1519545496164,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
bnb,2025-10-14,0,-6.247824167484298,-1.4210947483444127,78.35947990113735,8033251475.0,1244.982100179119,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
bnb,2025-10-15,0,-4.169697380895785,-7.210044642484248,73.85830396804684,7902615538.285714,1230.777876933804,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
bnb,2025-10-16,0,-1.549702634454737,-7.496254413576442,69.92671248393432,7766905060.428572,1210.0998158976788,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
bnb,2025-10-17,0,-6.311160869032932,2.9633394179247596,70.44812370230494,7437938416.285714,1194.07877379748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bnb,2025-10-18,1,1.9512161741291156,-5.849626154285714,78.0118598431171,6981770576.857142,1188.4694120346155,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
bnb,2025-10-19,1,1.5826255966008285,-15.886617521795316,83.65476001164107,6332658723.714286,1181.945439370917,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
bnb,2025-10-20,0,-0.8247070656290785,-14.177541755985557,71.15506128607684,5390280813.428572,1154.9390929731724,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
bnb,2025-10-21,0,-3.8837213831762885,-9.213121070349068,44.755462373630216,4475848567.571428,1127.4422340722774,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
bnb,2025-10-22,1,1.2747755694602907,-8.942195615955582,34.34969274929568,3688334772.428571,1105.3803560779904,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
bnb,2025-10-23,1,5.229235240532503,-6.329803468229059,26.926110276448572,3379992254.571429,1092.466158535714,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
bnb,2025-10-24,0,-1.612591256480582,5.2082962847881396,22.76003309726213,3414644260.857143,1090.1271158944353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bnb,2025-10-25,1,0.6728517731000985,1.5306343388911274,22.173471415703958,2953631600.142857,1095.5027945354784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bnb,2025-10-26,1,1.8123607126757042,0.6213261490067502,23.28595898264063,2778680911.285714,1098.9577440405583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bnb,2025-10-28,0,-3.2345293301180433,7.811541065860868,29.75461465597327,2687908644.142857,1108.5324735928339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bnb,2025-10-30,0,-2.536012590075182,-1.824704974459453,13.787278402978298,2735658914.285714,1120.1320142625389,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
bnb,2025-10-31,1,0.9283535350608536,-2.746135501152731,19.477055192624633,2513928845.142857,1113.1835543581233,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
bnb,2025-11-01,1,0.5254718317828907,-2.4993109273048333,21.30578103137635,2635163451.857143,1110.2628090659985,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
bnb,2025-11-02,0,-0.9827498234529936,-3.73170109848586,21.766468081776743,2614851525.571429,1107.0931865849705,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
bnb,2025-11-03,0,-8.443574639217912,-4.979128372059716,19.170448539184022,2525243849.714286,1099.4959471657296,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
bnb,2025-11-04,0,-5.372306016376547,-10.094259029654513,36.37988601527572,2622108620.285714,1078.3117932483594,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
bnb,2025-11-05,1,2.245029231815651,-15.169616551388005,58.782701954714085,2839254101.428571,1054.7827148939252,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
bnb,2025-11-06,0,-1.1761582467125384,-11.008309161725949,62.556820816389006,2778873678.428571,1033.8088625015246,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
bnb,2025-11-07,1,4.417783520060746,-12.863923122415633,65.69177017751221,2615166754.0,1015.2317947498052,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
bnb,2025-11-09,1,0.6488169416448902,-8.656668191539604,44.5751103558653,2676269849.142857,986.2730633049047,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
bnb,2025-11-11,0,-3.4514115317671976,5.588889990824248,22.028024833663277,2480153748.857143,973.6702376469245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bnb,2025-11-13,0,-2.706953867623672,0.4466876639145208,19.58536596372286,1908656210.4285715,975.2708653384387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bnb,2025-11-14,0,-1.0160203291746144,-6.407089987194679,24.582003889555075,1932020794.7142856,972.1912381742083,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
bnb,2025-11-15,1,1.5551982085998184,-7.292151121282761,29.52363606739723,1954945113.7142856,961.7787039980258,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
bnb,2025-11-17,0,-2.3465817140571463,-6.340487617439039,23.472559254429648,1887098142.0,943.8197436884319,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
bnb,2025-11-18,1,2.7946850173285345,-5.268718225114011,16.686149897209965,2094130130.2857144,931.7275154675968,1.0,-0.9557276125997305,0.0,1.0,0.0,0.0,5.035459490748903,0.0
bnb,2025-11-19,0,-3.9986845482905533,-2.1887812140147656,13.163320568649784,2277640893.428571,928.1432959435153,9.0,0.18091540700859493,5.0,2.0,0.0,0.0,-0.39598424418624784,1.0
bnb,2025-11-20,0,-3.1368621338144713,-3.487391518058209,13.250106506947775,2410302717.142857,919.8393820204681,13.0,0.1489402958406852,8.0,3.0,0.0,1.0,-0.5194131244118858,1.0
bnb,2025-11-21,0,-4.102408673971536,-5.5552814475603185,22.284761563415252,2462440767.714286,911.2107119999301,20.0,0.03959043649956584,11.0,7.0,1.0,1.0,-0.21993601738685298,0.0
bnb,2025-11-23,1,1.1463392039966434,-10.23466990057115,38.84332477697108,2733609808.428571,884.7773594789734,10.0,-0.2755394488333436,5.0,6.0,1.0,1.0,0.9684458327341405,0.0
bnb,2025-11-24,1,2.529115834480322,-7.023894438495668,36.54382215526069,2645944292.285714,872.5666110865134,7.0,-0.1965128453896166,2.0,6.0,1.0,0.0,0.334144566201799,0.0
bnb,2025-11-26,1,3.4581209353335183,-3.6737651489249434,20.7530998737375,2256442175.142857,856.4939877051002,9.0,0.32167024028409896,8.0,-1.0,0.0,1.0,-0.5585184436874544,1.0
bnb,2025-11-28,0,-0.8758199707756933,7.728078911933895,24.215126455421885,1942484972.2857144,860.1526011167878,14.0,0.23910483701733018,13.0,0.0,0.0,1.0,1.9625319706069535,0.0
bnb,2025-11-29,0,-1.5540613690780094,6.4881832536736646,22.554621812293345,1474099549.5714285,868.2084584741464,8.0,-0.0966317830823254,6.0,3.0,0.0,1.0,1.0392056080499732,0.0
bnb,2025-12-01,0,-5.731493132011913,1.5554979129928785,12.183962727887577,1324954104.7142856,878.9299894822465,-5.0,-0.2939574379027666,-5.0,2.0,0.0,0.0,-0.15685614253683502,0.0
bnb,2025-12-02,1,5.952829857966058,-3.9944804432609997,21.642554753547568,1396335350.142857,873.6634206095688,1.0,-0.20979808333825756,-2.0,4.0,1.0,0.0,-0.09510395093850466,0.0
bnb,2025-12-03,1,5.200849850553183,-1.6794777726647232,21.108281670718814,1468109940.142857,875.781969598123,20.0,-0.038656782795197714,15.0,6.0,1.0,1.0,-0.4013962824318479,1.0
bnb,2025-12-04,0,-2.397602047656849,3.0095400694635353,26.454746835700686,1555770390.4285715,880.1565410405001,37.0,0.05436901011788803,29.0,7.0,1.0,1.0,0.7577364846623621,0.0
bnb,2025-12-05,0,-1.8395729006262314,1.4281088608596946,26.902806599798897,1608438247.5714285,880.8469967405834,35.0,0.7413728346944684,33.0,0.0,0.0,1.0,0.42831250439504565,0.0
bnb,2025-12-06,1,0.7438948867011719,1.1339484810041889,26.798548237770888,1663134706.7142856,880.2919761877816,17.0,0.11667188731575939,12.0,2.0,0.0,1.0,0.23127397689520876,0.0
bnb,2025-12-08,1,0.507851889309185,7.900766958174304,26.974206900759096,1726604770.0,884.7989062232347,-7.0,-0.42048068912615916,-18.0,9.0,1.0,0.0,-0.2210202040240924,0.0
bnb,2025-12-10,0,-0.5560881327414179,-2.487321679273358,11.287381971984617,1558110249.142857,898.0230402070256,24.0,0.051983404652173326,10.0,11.0,1.0,1.0,-0.2553905107872921,1.0
bnb,2025-12-11,0,-0.9805518039042312,-0.6475005501247636,5.369607189611863,1526708274.5714285,894.0311586658017,46.0,0.035767248739665816,23.0,18.0,1.0,1.0,-0.01487962484027164,0.0
bnb,2025-12-13,1,1.717344405247535,-0.9079518985136155,5.737348652180604,1477997135.142857,891.7299463574001,16.0,-0.09231315628657566,10.0,5.0,1.0,1.0,-0.043562520575505095,0.0
bnb,2025-12-14,0,-2.1088035234147444,0.4978474184606154,6.002707793928679,1462937623.142857,892.7394831821395,-16.0,-0.01756573988381644,-5.0,-8.0,0.0,0.0,0.024077361864305574,0.0
bnb,2025-12-15,0,-2.2742618782379505,-2.1185475344852445,7.821394673299776,1427205413.0,890.671280765496,-24.0,0.07845121828246523,-12.0,-10.0,0.0,0.0,-0.2643790832257878,1.0
bnb,2025-12-16,1,0.9037784823923664,-4.557678721211788,13.128278715437663,1474650367.7142856,885.1014652468209,-24.0,0.1289964700442587,-11.0,-10.0,0.0,0.0,-0.6536521909280715,1.0
xrp,2025-09-26,1,1.7211305641922896,-8.426313294018971,0.08757203684050915,5708984642.142858,2.8984508018341235,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
xrp,2025-09-27,1,0.771986599720188,-6.3984657640022276,0.08591782665481923,6170101020.714286,2.869179188426823,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
xrp,2025-09-28,1,2.036509219653251,-5.568587241649266,0.07540169908765494,6152185321.571428,2.8450426808806273,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
xrp,2025-09-29,1,0.5972532678964455,0.48463241130030055,0.0561291383742451,6179332390.857142,2.8295579734500014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xrp,2025-09-30,0,-1.2884632834005438,1.8738461129762771,0.05880748089254813,5527178034.0,2.8339763437897187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xrp,2025-10-01,1,3.510244218567599,-2.856514424429975,0.058880105381081606,5473585795.0,2.836244595770681,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
xrp,2025-10-02,1,3.136206193212502,7.508786589852531,0.06266326015836028,5488319881.285714,2.8385601020496334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xrp,2025-10-04,0,-2.3555781608425335,8.319405125848736,0.08596193136122043,5062428866.714286,2.9175786263194428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xrp,2025-10-06,1,0.7029479152015756,3.075993758518031,0.06782879759093999,5540531198.428572,2.955823166454676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xrp,2025-10-07,0,-4.497421988117061,5.155453719384359,0.061332293113341506,5725553138.142858,2.9714710006888274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xrp,2025-10-08,1,0.8229021574709967,-2.9794877016722108,0.057804110835206854,6035691047.142858,2.973203033624244,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
xrp,2025-10-09,0,-2.6207504919536997,-5.155619158640621,0.06608886324530722,5809183051.857142,2.964027449222166,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
xrp,2025-10-10,0,-15.017092264326912,-7.769221122511285,0.07819232437858513,5575185349.285714,2.930873660102572,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
xrp,2025-10-12,1,6.092387811319144,-19.685984327785754,0.24059052632033132,7644545565.571428,2.7535377445352522,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
xrp,2025-10-13,1,2.912633733660101,-15.3877232615285,0.23294253756393493,8274030458.285714,2.6907581846941766,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
xrp,2025-10-14,0,-3.793037021311174,-8.822647234989288,0.19832572521524774,8555347169.428572,2.635527740332178,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
xrp,2025-10-15,0,-3.806433775779768,-12.996987646142284,0.17944315402530067,8672044995.285715,2.585402549910294,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
xrp,2025-10-16,0,-3.5493208430510736,-14.056330554530156,0.1400200054957584,8756255976.571428,2.5182906565798358,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
xrp,2025-10-17,0,-1.2680908685105716,-2.4589119374613406,0.0920989486297455,8921791144.428572,2.449739621909963,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
